id,rating,reput,worth,wage,ht_cm,preferred_foot,work_rate,pace,shooting,finishing,dribbling
225811,68,1,1122,28.755,171,Right,High,84,63,65,71
184501,71,1,1114,14.621,185,Right,High,61,65,65,63
239930,66,1,1071,10.815,184,Right,Medium,70,52,51,59
239181,66,1,1069,10.272,186,Right,Medium,66,34,30,52
184432,83,3,2803,77.682,178,Right,Medium,66,55,46,68
176237,71,3,1114,12.99,183,Right,Medium,66,73,73,66
230936,70,1,,,70 in,Right,Medium,68,54,48,71
253385,74,1,1612,29.299,71 in,Left,High,74,75,76,64
233047,65,1,1107,12.446,180,Right,Medium,70,37,35,54
234826,76,1,2081,16.795,74 in,Right,High,72,77,78,73
208335,72,1,1150,19.514,182,Right,Low,75,45,38,59
261697,58,1,1022,10,178,Right,High,55,57,62,54
230429,72,1,1165,19.514,176,Right,Medium,48,46,45,68
195519,62,1,1028,10.815,178,Right,High,70,59,59,62
211119,75,1,1252,14.621,70 in,Left,Medium,76,71,69,75
175316,65,1,1026,10.815,67 in,Left,High,68,42,43,56
253971,57,1,1026,10.815,180,Right,High,69,60,63,57
224794,69,1,1107,11.359,177,Right,High,84,60,59,70
260924,58,1,1035,10.272,188,Right,Medium,53,44,40,58
160292,65,1,1013,10.815,181,Right,Low,33,60,58,60
236524,73,1,1468,12.99,192,Right,Medium,77,32,19,59
184643,70,1,1086,12.446,69 in,Left,High,76,57,54,67
264181,68,1,1208,10,181,Right,High,76,65,63,70
255718,64,1,1093,10,70 in,Right,High,77,52,63,69
245170,62,1,1058,10,67 in,Right,High,69,52,52,61
240926,73,1,1316,37.997,190,Right,Low,53,30,23,48
225273,69,1,1136,12.446,70 in,Right,Medium,79,52,50,65
245501,60,1,1039,10.815,70 in,Right,Medium,90,57,61,63
260134,60,1,1039,10,187,Right,Medium,55,24,23,25
224881,66,1,1060,12.446,69 in,Left,Medium,73,63,67,65
232879,69,1,1049,12.446,173,Right,Medium,54,56,52,63
258411,54,1,1014,10,174,Left,High,72,32,27,45
216194,78,1,1829,25.494,180,Right,Low,41,69,69,72
258545,62,1,1040,10.815,73 in,Right,Medium,74,60,60,64
192020,68,1,1071,14.077,69 in,Right,High,79,50,46,65
238509,63,1,1078,10.815,72 in,Right,Medium,73,63,64,62
259582,64,1,1093,11.359,72 in,Right,Medium,66,46,41,60
253677,50,1,1007,10.815,182,Right,Medium,71,51,54,52
246874,63,1,1078,10.815,70 in,Right,High,77,55,57,63
221499,63,1,1028,11.359,185,Right,Medium,65,61,60,62
263377,70,1,1244,17.883,168,Right,High,77,66,67,74
259856,64,1,1057,10,176,Right,Medium,62,51,50,55
260842,62,1,1046,10.815,185,Left,High,71,50,50,64
257790,60,1,1039,10.815,178,Left,Medium,72,34,30,54
237667,66,1,1066,15.165,67 in,Right,High,81,62,62,66
257814,63,1,1030,10.815,177,Right,Medium,66,30,26,38
257641,55,1,1019,10.027,69 in,Left,Medium,71,35,33,48
252544,59,1,1039,10.815,176,Left,High,64,61,51,63
242630,54,1,1011,10,74 in,Right,High,56,53,56,49
231697,61,1,1055,14.621,176,Right,High,71,26,20,53
184336,66,1,1037,11.903,185,Left,High,75,63,59,68
146758,77,3,1259,22.232,180,Right,High,53,79,82,73
215148,74,1,1223,16.795,170,Left,High,76,46,44,70
251399,65,1,1058,10,73 in,Right,High,73,66,66,64
259184,66,1,1136,14.621,175,Right,Medium,74,62,61,71
216475,81,2,2190,32.017,180,Right,High,86,82,84,87
263832,54,1,1016,10.272,73 in,Left,Medium,64,28,23,25
204738,74,1,1295,29.843,175,Right,High,87,64,60,76
245253,72,1,1360,16.795,69 in,Right,Medium,67,56,58,76
237316,62,1,1058,11.359,185,Right,Medium,50,33,29,34
225931,69,1,1158,10,70 in,Right,High,73,66,68,72
199779,72,1,1158,18.97,75 in,Right,Medium,52,38,29,51
162512,63,1,1010,10.815,74 in,Right,Low,33,32,24,42
253735,68,1,1194,14.077,72 in,Right,Medium,80,67,70,72
173891,65,1,1040,10.815,73 in,Right,High,73,64,64,64
211848,67,1,1071,11.903,71 in,Right,High,75,66,66,67
234650,65,1,1044,10.815,174,Left,High,73,50,52,58
211272,70,1,1078,13.534,179,Left,Medium,65,49,35,62
227236,76,1,1757,36.366,184,Right,Medium,77,64,58,84
239629,67,1,1143,16.795,71 in,Right,High,76,58,58,70
206098,74,1,1288,32.017,72 in,Right,Medium,70,53,49,68
241328,63,1,1071,11.903,74 in,Right,Medium,66,34,32,42
263620,62,1,1086,10.109,71 in,Right,Medium,58,41,36,55
252943,69,1,1237,11.903,68 in,Right,Medium,70,62,61,67
256681,54,1,1017,10.815,72 in,Right,Medium,61,35,30,50
231436,74,1,1685,28.755,71 in,Left,High,83,62,66,80
234078,76,2,1829,22.232,70 in,Right,Medium,70,53,43,84
242085,62,1,1044,10.815,69 in,Right,High,68,54,52,62
228072,61,1,1021,11.359,182,Right,Medium,64,52,55,57
261505,58,1,1035,10,170,Left,Medium,65,31,23,52
245510,62,1,1039,12.446,178,Right,High,75,40,39,55
176368,65,1,1015,10.272,179,Right,Medium,64,59,59,63
211203,66,1,1066,11.359,179,Right,Medium,67,46,45,60
234022,67,1,1078,14.077,67 in,Left,Medium,76,69,67,68
216435,77,2,1973,40.172,170,Right,Medium,63,63,64,77
251342,69,1,1201,15.708,72 in,Right,Medium,71,67,70,69
220466,71,1,1158,23.319,184,Left,Medium,72,64,53,73
257924,66,1,1055,11.359,184,Left,High,66,57,58,63
264389,66,1,1086,11.359,80 in,Left,Medium,54,26,21,37
260841,66,1,1064,11.359,199,Right,Low,53,27,20,32
251303,63,1,1026,10.815,71 in,Left,Medium,67,52,43,54
192373,72,1,1136,17.339,74 in,Left,Medium,41,74,76,70
233314,72,1,1201,12.99,178,Right,Medium,66,51,46,62
260256,64,1,1055,10,172,Right,Medium,62,43,33,44
258504,62,1,1042,10.272,188,Left,High,71,64,66,66
252594,68,1,1208,13.534,70 in,Left,Medium,79,59,59,74
262755,55,1,1019,10,186,Right,Medium,66,51,57,52
231012,74,1,1295,10.272,177,Left,Medium,75,69,66,73
253568,65,1,1114,17.339,74 in,Left,High,67,67,73,60
226382,74,1,1252,10.272,173,Right,High,72,63,65,66
253537,73,1,1432,10.19,171,Right,High,82,48,50,53
200936,61,1,1021,10,178,Left,High,74,41,46,56
222978,62,1,1039,10.082,74 in,Right,Medium,53,55,54,59
263350,51,1,1010,10,182,Right,Medium,64,42,38,55
262418,64,1,1040,10.815,73 in,Right,Medium,63,52,46,64
264250,57,1,1028,10.027,190,Right,Medium,61,28,23,36
177390,67,2,1013,10.815,188,Left,Medium,44,68,61,73
193062,72,1,1165,16.795,186,Left,High,72,62,56,75
215686,65,1,1042,11.359,72 in,Right,Medium,43,51,50,52
153244,81,1,1793,36.91,74 in,Right,Medium,68,83,85,76
256542,60,1,1037,10.272,74 in,Left,Medium,71,32,26,48
251926,61,1,1057,10.082,179,Right,Medium,69,42,33,60
237095,61,1,1022,10.272,176,Right,Medium,73,26,23,52
232519,65,1,1114,15.165,176,Left,High,86,58,60,65
248112,65,1,1062,11.903,180,Left,High,73,61,61,65
261190,52,1,1012,10.815,175,Right,Medium,60,35,32,49
244110,69,1,1107,12.446,72 in,Right,High,80,66,70,72
250988,55,1,1008,10.815,177,Right,Medium,65,42,41,55
224615,62,1,1030,10.815,67 in,Right,Medium,77,56,54,65
213181,64,1,1040,10.815,176,Left,High,84,56,59,67
238332,73,1,1295,18.426,180,Right,High,81,72,74,67
196318,71,1,1129,16.252,175,Right,High,81,66,67,74
241638,51,1,1009,10.245,173,Right,Medium,73,50,52,49
214099,62,1,1035,10.815,176,Right,High,75,54,55,64
224470,62,1,1035,11.903,178,Right,Medium,64,49,44,59
205083,76,2,1432,20.057,179,Right,High,59,73,71,77
233299,71,1,1194,15.708,72 in,Left,High,72,71,70,66
258609,62,1,1060,10.217,71 in,Right,Medium,64,33,29,56
264175,60,1,1042,11.359,72 in,Left,High,65,55,61,62
239872,74,1,1280,16.795,188,Left,Medium,65,39,39,48
255226,62,1,1062,10.272,177,Right,Medium,75,61,66,63
214765,67,1,1067,11.903,185,Right,Medium,64,45,37,55
182037,56,1,1002,10.272,175,Right,Medium,40,57,52,53
204644,64,1,1042,10.272,183,Right,High,82,57,57,62
256856,67,1,1158,10.815,184,Left,Medium,73,50,38,63
193173,65,1,1048,12.446,183,Right,High,67,64,64,62
244201,65,1,1114,11.359,177,Right,Medium,77,65,65,63
258683,72,1,1360,17.339,74 in,Left,Medium,69,64,58,76
246739,68,1,1093,11.359,180,Right,Medium,55,53,48,63
192086,75,2,1396,35.823,72 in,Right,High,78,74,73,79
228044,63,1,1044,10.272,71 in,Right,Medium,65,54,47,61
254732,65,1,1053,10,178,Left,Medium,70,32,34,49
254692,67,1,1165,16.252,182,Right,High,80,65,68,72
255212,58,1,1035,10,171,Right,Medium,76,44,40,64
214412,68,1,1062,10.815,177,Right,Medium,74,43,42,59
260390,54,1,1017,10,178,Right,Medium,66,42,32,60
256539,66,1,1114,11.359,197,Right,Medium,41,29,22,32
224211,68,1,1122,10,181,Right,Low,68,32,28,51
253928,65,1,1078,10,75 in,Right,High,57,68,71,61
234381,67,1,1071,12.446,187,Right,Medium,67,36,38,44
245393,64,1,1078,10,181,Right,Medium,72,40,28,57
246802,64,1,1051,11.359,71 in,Right,Medium,73,58,51,64
260045,64,1,1086,10,72 in,Right,Medium,61,22,18,22
251762,65,1,1114,12.446,72 in,Right,High,73,66,65,70
185349,70,1,1058,23.863,178,Right,High,73,51,45,72
246157,66,1,1129,11.359,190,Right,Medium,48,29,25,37
230501,72,1,1165,24.95,178,Left,Medium,76,76,75,76
252167,56,1,1022,10,184,Right,Medium,60,56,59,55
236692,68,1,1122,12.446,186,Right,Medium,77,66,68,70
256801,61,1,1051,11.359,72 in,Right,Low,55,29,21,33
221538,65,1,1064,10.815,185,Right,Medium,67,33,30,49
263982,53,1,1015,10.027,180,Left,High,69,39,37,64
237937,61,1,1051,10.217,180,Right,Medium,69,51,53,63
223929,70,1,1172,21.688,183,Right,Medium,82,71,72,71
247913,58,1,1030,10,74 in,Right,High,61,40,41,55
254723,64,1,1093,10,180,Right,High,70,62,68,69
204691,76,1,1432,14.621,170,Right,Medium,71,70,68,74
191058,72,1,1060,16.252,70 in,Left,Medium,72,57,50,61
193495,66,1,1048,11.903,178,Right,Medium,47,63,58,68
241084,80,1,3417,18.426,180,Right,High,92,77,76,85
231416,76,2,1829,28.755,74 in,Left,Medium,84,75,74,82
234079,66,1,1069,11.903,186,Right,Medium,68,55,51,56
204399,80,2,1973,23.863,72 in,Right,High,77,82,84,79
255009,68,1,1208,11.903,182,Left,Medium,68,67,66,70
221618,70,1,1158,18.97,184,Right,Medium,79,71,71,73
263580,56,1,1024,10.136,69 in,Right,Medium,79,55,56,60
260266,66,1,1028,10,180,Left,Medium,60,29,23,25
209504,73,1,1223,21.688,185,Left,Medium,73,73,74,76
184037,74,2,1208,30.93,191,Right,Low,50,44,38,58
221425,66,1,1060,10.815,68 in,Right,Medium,74,64,65,65
247519,65,1,1122,11.903,67 in,Right,High,88,64,69,72
255860,65,1,1122,10.815,178,Right,Medium,76,65,68,66
245518,57,1,1017,11.359,69 in,Left,Medium,73,52,55,58
260398,47,1,1010,10,173,Right,Medium,61,36,28,45
211231,70,1,1100,16.252,67 in,Right,Medium,65,59,51,66
215886,74,1,1244,14.621,73 in,Right,High,44,75,75,73
242143,70,1,1129,16.252,184,Right,Medium,64,64,55,66
159034,70,1,1030,10.815,74 in,Right,Medium,52,39,36,47
260577,61,1,1058,10.027,72 in,Left,Medium,66,60,60,64
187338,61,1,1019,10.272,72 in,Right,Medium,57,62,63,53
255992,63,1,1046,10,177,Right,High,69,36,32,49
255224,58,1,1031,10.272,71 in,Right,High,50,61,65,55
215443,75,1,1468,36.91,69 in,Right,High,87,71,71,75
241298,59,1,1010,11.359,182,Left,Medium,62,35,27,50
231207,74,1,1612,16.252,74 in,Left,Medium,68,28,23,58
254129,63,1,1078,10.272,71 in,Left,Medium,62,42,38,48
206408,68,1,1086,10.815,188,Right,Medium,46,71,71,58
239025,73,1,1504,17.883,187,Right,High,82,74,75,74
156683,65,1,1016,10.272,71 in,Right,Medium,61,64,61,64
235770,68,1,1165,16.795,73 in,Left,Medium,73,51,45,64
263977,52,1,1013,11.359,169,Right,Medium,59,50,53,58
216815,66,1,1069,11.359,191,Right,Medium,50,29,24,42
201262,76,2,1504,31.474,68 in,Right,High,66,70,67,78
244494,59,1,1039,10.163,180,Right,Medium,67,53,54,62
248856,56,1,1024,10,70 in,Right,Medium,57,58,55,47
264375,56,1,1022,10,70 in,Right,Medium,68,53,58,53
221643,68,1,1086,11.359,173,Left,High,59,61,57,64
220714,74,1,1432,25.494,78 in,Left,Medium,59,70,65,74
263158,61,1,1035,10.272,65 in,Right,Medium,62,56,52,66
190885,73,1,1187,23.319,180,Right,High,68,60,52,70
243606,67,1,1158,11.903,67 in,Right,High,80,63,65,67
239353,65,1,1100,10.815,70 in,Right,High,75,40,38,59
264122,57,1,1026,10,179,Right,Medium,68,57,61,52
205188,69,1,1100,16.252,73 in,Right,Medium,67,69,72,69
255210,65,1,1114,11.359,74 in,Right,High,63,57,56,68
240453,66,1,1129,10.815,186,Left,Medium,68,28,24,61
262761,54,1,1017,10,73 in,Left,Medium,63,26,21,31
255377,63,1,1086,14.077,172,Right,High,85,60,61,65
243292,58,1,1030,10.815,72 in,Right,Medium,72,36,33,48
259083,58,1,1037,10.272,166,Right,High,75,44,45,63
212807,64,1,1046,10.815,69 in,Right,High,90,60,57,66
262674,62,1,1062,10.082,171,Right,Medium,58,64,66,65
224864,65,1,1051,11.903,171,Left,Medium,74,55,53,66
212736,64,1,1048,10.815,189,Right,Medium,61,53,52,51
262160,63,1,1035,11.359,71 in,Right,Medium,66,23,20,55
186672,70,2,1030,11.359,75 in,Right,Medium,46,55,49,63
205995,73,2,1208,19.514,177,Left,Medium,72,65,59,74
233045,71,1,1273,15.165,185,Right,High,78,70,77,69
258147,66,1,1143,10,73 in,Left,Medium,76,34,31,64
247216,65,1,1071,10.272,168,Right,Medium,57,54,44,68
223510,68,1,1093,11.359,73 in,Right,High,70,68,67,62
229066,62,1,1037,10.245,172,Right,Medium,73,50,47,68
236038,72,1,1252,12.446,70 in,Right,High,91,46,46,70
246691,65,1,1040,10.272,70 in,Right,Medium,48,29,22,36
240271,70,1,1179,17.339,70 in,Right,High,74,67,65,74
219985,78,2,1973,57.568,74 in,Right,High,65,71,68,77
247068,64,1,1049,10,167,Left,Medium,78,57,56,67
240463,60,1,1022,12.446,69 in,Right,High,67,52,55,61
261488,62,1,1062,10,175,Right,Medium,58,57,58,61
189701,69,1,1031,12.446,185,Right,Medium,50,56,53,51
251105,71,1,1302,12.446,71 in,Right,Medium,72,70,73,71
264257,60,1,1028,10.815,180,Right,Medium,74,60,62,62
229742,65,1,1107,11.903,73 in,Right,Medium,71,50,31,66
238775,67,1,1114,11.359,170,Right,High,80,59,61,64
241652,66,1,1064,10.815,185,Right,High,77,64,66,66
221284,75,1,1396,23.863,71 in,Right,Medium,71,29,19,63
230488,73,1,1244,15.708,183,Right,High,69,69,62,74
264258,62,1,1030,10,70 in,Left,Medium,73,49,50,60
224981,66,1,1060,10.815,184,Left,Medium,55,50,53,51
245685,63,1,,,187,Left,Medium,62,62,63,56
247264,67,1,1150,10.815,72 in,Right,Low,60,35,28,49
255839,68,1,1187,11.359,182,Right,Medium,82,69,71,68
256697,64,1,1100,11.359,187,Left,Medium,66,50,52,64
262666,57,1,1024,10.027,68 in,Right,Medium,67,33,34,54
247050,69,1,1223,10,173,Right,Medium,70,57,56,73
233572,62,1,1042,10.815,183,Right,High,80,59,60,62
243894,69,1,1114,12.99,70 in,Right,High,65,61,64,73
199288,72,1,1046,16.252,73 in,Right,High,53,57,55,69
208052,73,1,1194,21.688,71 in,Right,High,80,53,52,71
248770,56,1,1022,10.272,194,Right,Medium,60,33,28,50
259704,65,1,1016,10,66 in,Right,Medium,55,67,68,71
239383,62,1,1019,10.109,69 in,Left,Medium,60,32,24,31
242696,52,1,1012,10.815,189,Right,Medium,69,46,45,48
208559,60,1,1026,10,75 in,Left,Medium,72,58,61,56
242047,58,1,1028,11.903,67 in,Right,Medium,73,48,51,64
190547,73,3,1107,17.339,75 in,Right,Low,36,32,27,49
236696,71,1,1215,10.054,69 in,Right,High,80,62,63,76
262328,54,1,1013,10,175,Right,Medium,55,32,26,42
261066,64,1,1078,11.359,180,Right,Medium,56,40,31,57
264099,58,1,1033,10.272,179,Right,Medium,73,31,30,58
246949,69,1,1158,12.446,69 in,Left,High,79,69,70,71
193942,66,1,1042,16.252,70 in,Left,High,56,56,51,60
203725,71,1,1143,14.077,173,Right,Medium,86,62,67,76
223334,74,1,1432,27.124,186,Right,Medium,76,70,70,75
228892,73,1,1215,34.735,65 in,Right,Medium,62,60,50,69
216380,75,2,1468,29.299,70 in,Left,High,77,60,58,79
241085,62,1,1064,11.903,174,Right,Medium,69,40,39,64
238277,67,1,1107,11.359,178,Right,High,76,62,62,69
222172,62,1,1022,11.359,71 in,Left,Medium,72,54,54,61
245129,64,1,1078,10.815,185,Left,Medium,71,26,23,57
229217,68,1,1136,11.359,175,Left,High,90,62,62,72
228243,67,1,1107,11.903,186,Right,Medium,74,44,45,52
246672,74,1,1648,18.97,175,Right,Medium,80,69,73,81
189682,79,1,1865,30.93,180,Left,Low,62,42,36,59
184843,66,1,1040,10,185,Right,Medium,48,51,43,44
41236,84,5,2045,37.454,195,Right,Medium,65,87,86,78
229849,65,1,1071,10.815,173,Right,High,70,57,51,68
223537,65,1,1051,13.534,194,Right,Medium,34,67,69,61
216275,72,1,1165,16.252,172,Right,High,78,43,42,69
198129,77,1,1504,33.104,174,Left,Medium,64,55,48,70
244068,72,1,1215,17.883,189,Left,Medium,66,26,23,49
232498,76,1,1576,20.601,169,Left,High,86,74,76,75
237286,70,1,1237,22.232,175,Right,Medium,75,70,70,69
260294,63,1,1033,10.272,184,Right,Low,64,35,32,46
227995,69,1,1201,16.252,66 in,Right,High,68,64,61,71
200770,66,1,1058,10.815,182,Right,Medium,74,66,64,66
255658,56,1,1013,10.272,68 in,Left,Medium,66,49,53,59
245055,71,1,1302,14.621,177,Right,Medium,73,66,57,73
204412,71,1,1136,15.708,182,Left,Medium,63,65,66,67
230361,74,1,1302,15.708,172,Right,Medium,74,46,44,74
180174,69,1,1069,13.534,184,Right,High,79,56,52,66
255660,52,1,1012,10,189,Right,Medium,53,38,43,28
232515,66,1,1055,12.446,178,Left,High,64,39,32,65
261166,57,1,1024,10.272,178,Right,High,73,25,24,52
257231,60,1,1042,10,167,Left,Medium,67,33,27,50
212000,67,1,1086,12.99,71 in,Right,Medium,84,64,66,69
243881,62,1,1033,10.272,178,Right,High,63,54,54,60
247086,68,1,1122,12.99,182,Left,High,78,67,65,69
204979,66,1,1069,12.99,177,Left,High,83,50,48,63
251756,73,1,1504,18.426,189,Left,Medium,75,72,71,72
253072,76,1,2226,16.795,74 in,Right,High,84,75,75,72
173752,64,1,1030,10.815,71 in,Right,Medium,66,46,44,55
190782,73,2,1143,12.99,74 in,Right,Medium,52,67,61,66
235036,73,1,1396,18.426,187,Right,Low,55,37,31,53
258452,65,1,,,69 in,Right,High,71,60,61,67
230291,71,1,1136,16.795,72 in,Right,High,82,67,72,75
258626,66,1,1086,14.621,185,Left,Medium,65,68,67,64
164468,74,3,1078,20.601,76 in,Right,Medium,32,58,56,56
225263,78,2,2370,26.581,76 in,Right,Medium,59,39,32,59
231344,72,1,1244,12.99,175,Right,High,91,68,73,72
211227,63,1,1028,10.245,180,Right,Medium,57,48,48,58
229881,62,1,1030,10.815,178,Left,High,79,65,65,64
258276,67,1,1093,11.359,178,Right,High,70,41,34,66
248318,53,1,1014,10,172,Right,Medium,67,48,45,52
208614,65,1,1051,10.815,75 in,Right,Low,51,43,38,36
253652,67,1,1060,10,69 in,Right,High,73,66,73,63
241858,68,1,1179,10.815,185,Right,Medium,76,33,27,51
245283,68,1,1136,14.077,168,Right,Medium,72,61,71,83
238073,59,1,1022,10.815,72 in,Left,Medium,54,28,22,43
259996,59,1,1013,10.163,68 in,Right,Medium,76,45,45,59
232461,70,1,1114,11.903,74 in,Right,Medium,63,36,32,45
238197,60,1,1024,10.027,72 in,Right,Medium,53,41,29,52
226861,73,1,1259,20.057,70 in,Left,High,78,71,70,75
244048,61,1,1057,11.359,180,Right,Medium,81,49,52,68
182521,88,4,6412,178.255,183,Right,Medium,53,81,77,80
262525,63,1,1069,10.815,70 in,Left,High,77,60,61,64
189899,71,1,1086,12.446,188,Right,Medium,32,38,28,47
184484,79,3,2045,54.85,186,Right,Medium,54,78,74,78
253452,62,1,1093,11.903,180,Right,High,71,54,50,67
255526,67,1,1107,10.815,70 in,Left,High,65,67,67,71
256634,62,1,1053,11.359,183,Right,Medium,67,32,28,55
251072,64,1,1064,11.359,172,Left,High,72,61,60,63
223934,67,1,1066,12.99,179,Right,Medium,73,30,25,63
243993,73,1,1107,15.165,190,Left,High,57,76,79,68
251548,62,1,1066,10.272,168,Left,High,83,49,45,58
239951,68,1,1107,12.446,174,Right,High,75,44,36,67
190530,67,1,1058,12.99,72 in,Left,Low,66,24,18,18
239624,66,1,1122,11.903,186,Right,Medium,71,64,65,66
218743,69,1,1122,10.027,69 in,Left,Medium,77,64,66,68
193569,69,1,1078,12.446,185,Right,Low,54,36,36,59
255930,58,1,1028,10.815,182,Right,Medium,68,49,48,57
220621,77,1,2009,41.803,172,Right,High,77,72,72,83
232538,63,1,1051,10.272,69 in,Right,Medium,82,50,52,64
256713,56,1,1024,10,70 in,Left,Medium,68,47,46,57
230444,70,1,1129,15.165,68 in,Right,Medium,79,73,73,78
225502,70,1,1230,12.99,181,Right,Medium,83,57,55,63
210244,61,1,1026,11.903,187,Right,Medium,81,60,61,61
264204,53,1,1016,10.815,173,Right,Medium,67,46,48,56
257396,64,1,1093,11.359,68 in,Right,High,62,60,64,69
223241,73,1,1187,16.252,70 in,Left,High,73,67,61,69
255934,67,1,1158,12.99,74 in,Right,Medium,53,57,49,60
202663,67,1,1071,11.903,67 in,Right,Medium,82,62,62,69
235059,65,1,1114,14.621,168,Left,Medium,83,52,53,67
263903,62,1,1040,10.815,189,Right,Medium,65,60,62,61
262113,63,1,1078,12.446,175,Right,Medium,66,57,55,73
263468,57,1,1026,10.136,175,Left,Medium,61,47,44,56
247582,65,1,1114,10.815,165,Right,High,72,54,49,66
198220,68,1,1071,16.252,183,Right,High,56,61,53,72
253150,72,1,1396,15.708,172,Right,High,81,63,62,76
236903,65,1,1053,10.815,69 in,Left,High,68,61,65,67
236591,63,1,1078,10.245,70 in,Right,Medium,70,66,65,61
247888,68,1,1223,16.795,73 in,Right,High,71,67,67,74
213064,70,1,1100,12.446,71 in,Left,Medium,65,44,41,62
258949,69,1,1244,13.534,69 in,Right,High,82,65,65,76
234612,79,3,2803,29.299,175,Left,High,89,70,70,83
243019,71,1,1288,23.319,188,Right,Medium,60,49,35,35
242854,60,1,1046,11.359,181,Right,High,75,57,58,62
258203,59,1,1040,10,67 in,Right,High,64,55,57,62
215330,81,1,3236,51.044,189,Right,Medium,84,75,77,88
210739,69,1,1114,14.077,182,Right,Medium,73,65,63,69
212253,75,1,1396,16.795,189,Right,High,72,55,48,66
247667,66,1,1143,10.272,70 in,Right,Medium,76,39,30,54
263348,55,1,1019,10.272,71 in,Left,Medium,73,54,56,58
198128,72,1,1165,10.245,177,Right,High,80,72,72,76
262614,55,1,1019,10.027,182,Right,Medium,72,49,53,50
209063,72,1,1143,15.708,188,Right,Medium,55,36,30,40
202035,71,1,1129,12.99,170,Right,High,76,68,66,70
224866,57,1,1016,10.054,175,Right,High,74,55,57,58
253399,66,1,1122,10.272,175,Left,High,90,60,64,67
208030,65,1,1035,11.359,193,Right,High,54,60,54,52
195038,75,2,1396,24.406,176,Right,Medium,72,73,75,77
223058,75,1,,,182,Right,Medium,80,68,63,76
239875,72,1,1122,12.99,174,Right,Medium,72,45,41,69
260866,62,1,1022,10,179,Right,Medium,58,25,21,22
212121,70,1,1158,14.077,189,Right,Medium,65,61,56,65
231634,60,1,1013,10.163,196,Right,Medium,54,24,22,28
172823,62,1,1013,10.815,180,Right,High,65,63,64,60
